KOD IPT,KOD  PROGRAM (5 digit),KOD PERINGKAT Kelulusan,Kod Kategori
02361,15343,2,2
02362,06502,4,2
02362,06914,4,2
02362,08785,4,2
02362,08830,4,2
02363,04597,4,2
02363,04754,4,2
02363,05003,4,2
02363,05235,4,2
02363,05247,4,2
02363,05272,4,2
02363,05313,4,2
02363,05565,4,2
02363,05845,4,2
02363,05864,4,2
02363,05988,4,2
02363,06035,4,2
02363,06332,4,2
02363,06904,4,2
02363,07231,4,2
02363,07236,4,2
02363,07357,4,2
02363,07446,4,2
02363,07478,4,2
02363,07484,4,2
02363,07485,4,2
02363,07611,4,2
02363,07941,4,2
02363,07942,4,2
02363,07971,4,2
02363,08094,4,2
02363,08123,4,2
02363,08473,4,2
02363,08688,4,2
02363,08799,4,2
02363,08991,4,2
02364,04400,4,2
02364,10928,4,2
02365,04400,4,2
02365,10928,4,2
02366,04400,4,2
02366,10928,4,2
02367,09164,4,2
02368,04400,4,2
02368,10928,4,2
02369,04400,4,2
02369,10928,4,2
02370,04400,4,2
02370,10928,4,2
02371,09978,4,2
02371,09979,4,2
02371,09980,4,2
02371,14697,2,2
02371,14698,2,2
02371,10553,4,2
02371,14549,2,2
02371,04264,4,2
02371,04275,4,2
02371,04288,4,2
02371,04289,4,2
02371,09531,4,2
02371,09862,4,2
02371,09863,4,2
02371,09894,4,2
02371,10442,4,2
02371,10469,4,2
02371,10508,4,2
02371,10514,4,2
02371,10659,4,2
02371,11004,4,2
02371,11471,4,2
02371,14640,2,2
02371,14656,2,2
02371,14680,2,2
02371,14812,2,2
02371,14837,2,2
02371,14846,2,2
02371,15038,2,2
02371,15947,2,2
02371,16044,2,2
02371,17170,7,2
02371,17197,7,2
02371,17207,7,2
02371,20313,6,2
02371,20328,6,2
02371,20384,6,2
02371,20399,6,2
02371,20439,6,2
02371,21114,4,2
02372,09450,4,2
02372,09476,4,2
02372,09910,4,2
02372,09926,4,2
02372,09934,4,2
02372,10261,4,2
02372,10591,4,2
02372,10598,4,2
02372,10918,4,2
02373,03328,4,2
02373,09227,4,2
02374,04400,4,2
02374,10928,4,2
02375,04400,4,2
02375,10928,4,2
02376,04400,4,2
02376,10928,4,2
02377,04400,4,2
02377,10928,4,2
02378,04400,4,2
02378,10928,4,2
02379,04400,4,2
02379,10928,4,2
02380,04400,4,2
02380,10928,4,2
02381,04400,4,2
02381,10928,4,2
02382,10738,4,2
02383,10738,4,2
02384,10755,4,2
02385,17216,2,2
02385,17218,2,2
02385,17722,4,2
02385,17756,7,2
02385,22214,4,2
02386,17756,7,2
02386,22214,4,2
02387,17756,7,2
02388,17757,7,2
02389,17219,2,2
02389,17586,2,2
02389,17638,2,2
02389,17639,2,2
02389,17722,4,2
02389,17752,4,2
02389,17756,7,2
02389,17824,4,2
02389,17828,4,2
02389,17831,4,2
02389,20626,6,2
02389,20853,4,2
02389,22362,6,2
02390,17756,7,2
02390,20222,6,2
02390,22215,4,2
02391,17586,2,2
02391,17722,4,2
02391,17753,4,2
02391,17756,7,2
02391,17824,4,2
02391,17828,4,2
02391,17831,4,2
02391,20090,4,2
02391,20626,6,2
02392,20635,6,2
02393,20637,6,2
02395,20634,6,2
02396,20636,6,2
02397,20639,6,2
02398,20638,6,2
02399,20637,6,2
02400,20637,6,2
02401,20637,6,2
02402,17754,4,2
02403,17722,4,2
02403,17753,4,2
02403,17756,7,2
02403,20702,6,2
02403,22214,4,2
02404,17743,4,2
02405,17756,7,2
02405,22214,4,2
02406,17722,4,2
02406,17753,4,2
02406,17756,7,2
02406,22214,4,2
02407,17723,4,2
02407,17757,7,2
02408,17755,7,2
02408,22214,4,2
02409,04272,4,2
02409,09903,4,2
02409,10103,4,2
02409,10882,4,2
02409,11534,4,2
02409,13699,4,2
02409,14512,2,2
02409,15079,2,2
02409,15195,2,2
02409,17172,7,2
02409,17245,7,2
02409,17269,7,2
02409,17997,4,2
02409,18282,4,2
02409,18747,4,2
02409,18766,4,2
02409,18940,4,2
02409,20017,6,2
02409,20251,6,2
02409,20252,6,2
02409,20413,6,2
02409,20433,6,2
02409,20445,6,2
02409,20490,6,2
02409,21500,4,2
02409,22184,4,2
02409,22312,6,2
02409,22410,6,2
02409,22531,6,2
02410,09531,4,2
02410,09532,4,2
02410,09536,4,2
02411,09555,4,2
02411,09651,4,2
02411,09838,4,2
02411,09841,4,2
02411,10615,4,2
02411,10616,4,2
02411,10617,4,2
02411,10618,4,2
02411,10630,4,2
02411,14837,2,2
02411,17182,7,2
02411,17183,7,2
02411,17202,7,2
02411,17476,7,2
02411,17477,7,2
02411,17482,7,2
02411,17486,7,2
02411,17492,7,2
02411,17493,7,2
02411,17535,7,2
02411,17547,7,2
02411,17548,7,2
02411,17569,7,2
02411,17571,7,2
02411,17581,7,2
02411,17583,7,2
02411,17794,6,2
02411,17795,6,2
02411,17913,4,2
02411,18616,4,2
02411,18678,4,2
02411,19176,4,2
02411,19177,4,2
02411,19178,4,2
02411,19179,4,2
02411,19736,4,2
02411,19763,4,2
02411,19765,4,2
02411,20089,6,2
02411,20098,6,2
02411,20228,6,2
02411,20245,6,2
02411,20247,6,2
02411,20256,6,2
02411,20313,6,2
02411,20649,6,2
02411,20650,6,2
02411,20651,6,2
02411,20653,6,2
02411,20664,6,2
02411,20667,6,2
02411,20705,6,2
02411,20706,6,2
02411,20707,6,2
02411,20708,6,2
02411,20717,6,2
02411,20827,6,2
02411,20828,6,2
02411,21321,4,2
02411,22294,6,2
02411,22392,6,2
02411,22393,6,2
02411,22394,6,2
02412,00145,2,2
02412,14552,2,2
02412,04285,4,2
02412,09531,4,2
02412,19265,4,2
02412,00144,2,2
02412,00146,2,2
02412,00149,4,2
02412,00154,4,2
02412,00155,4,2
02412,00162,4,2
02412,00163,4,2
02412,00539,4,2
02412,00611,4,2
02412,00612,4,2
02412,00624,4,2
02412,00813,4,2
02412,01148,4,2
02412,01190,4,2
02412,01610,4,2
02412,01611,4,2
02412,01614,4,2
02412,01615,4,2
02412,01616,4,2
02412,03279,4,2
02412,03280,4,2
02412,03696,4,2
02412,03699,4,2
02412,03712,4,2
02412,03713,4,2
02412,03717,4,2
02412,03730,4,2
02412,03733,4,2
02412,03739,4,2
02412,03743,4,2
02412,03751,4,2
02412,03755,4,2
02412,03861,4,2
02412,03892,4,2
02412,04388,4,2
02412,04512,4,2
02412,04525,4,2
02412,04533,4,2
02412,04535,4,2
02412,04545,4,2
02412,04617,4,2
02412,04620,4,2
02412,05044,4,2
02412,05184,4,2
02412,06431,4,2
02412,07753,4,2
02412,07764,4,2
02412,09158,4,2
02412,09191,4,2
02412,09335,4,2
02412,09351,4,2
02412,09352,4,2
02412,09353,4,2
02412,09392,4,2
02412,09393,4,2
02412,09395,4,2
02412,09423,4,2
02412,09461,4,2
02412,09521,4,2
02412,09586,4,2
02412,09587,4,2
02412,09660,4,2
02412,09663,4,2
02412,09669,4,2
02412,09670,4,2
02412,09671,4,2
02412,09672,4,2
02412,09679,4,2
02412,09682,4,2
02412,09683,4,2
02412,09696,4,2
02412,09697,4,2
02412,09698,4,2
02412,09702,4,2
02412,09705,4,2
02412,09706,4,2
02412,09707,4,2
02412,09708,4,2
02412,09709,4,2
02412,09710,4,2
02412,09711,4,2
02412,09714,4,2
02412,09725,4,2
02412,09728,4,2
02412,09729,4,2
02412,09730,4,2
02412,09734,4,2
02412,09735,4,2
02412,09736,4,2
02412,09737,4,2
02412,09741,4,2
02412,09742,4,2
02412,09743,4,2
02412,09745,4,2
02412,09746,4,2
02412,09752,4,2
02412,09753,4,2
02412,09754,4,2
02412,09755,4,2
02412,09756,4,2
02412,09760,4,2
02412,09812,4,2
02412,09831,4,2
02412,09832,4,2
02412,09833,4,2
02412,09846,4,2
02412,09847,4,2
02412,09848,4,2
02412,09849,4,2
02412,09850,4,2
02412,09852,4,2
02412,09853,4,2
02412,09856,4,2
02412,09857,4,2
02412,09858,4,2
02412,09859,4,2
02412,10097,4,2
02412,10104,4,2
02412,10105,4,2
02412,10118,4,2
02412,10428,4,2
02412,10476,4,2
02412,10545,4,2
02412,10578,4,2
02412,10579,4,2
02412,10580,4,2
02412,10593,4,2
02412,10695,4,2
02412,11085,4,2
02412,11096,4,2
02412,11283,4,2
02412,11388,4,2
02412,11390,4,2
02412,11958,4,2
02412,12271,4,2
02412,12272,4,2
02412,12294,4,2
02412,13164,4,2
02412,13166,4,2
02412,13481,4,2
02412,13482,4,2
02412,13485,4,2
02412,13694,4,2
02412,14512,2,2
02412,14547,2,2
02412,14551,2,2
02412,14553,2,2
02412,14603,2,2
02412,14604,2,2
02412,14607,2,2
02412,14615,2,2
02412,14636,2,2
02412,14637,2,2
02412,14650,2,2
02412,14657,2,2
02412,14680,2,2
02412,14700,2,2
02412,14705,2,2
02412,14708,2,2
02412,14748,2,2
02412,14760,2,2
02412,14768,2,2
02412,14786,2,2
02412,14787,2,2
02412,14812,2,2
02412,14829,2,2
02412,14831,2,2
02412,14854,2,2
02412,14855,2,2
02412,14864,2,2
02412,14865,2,2
02412,14868,2,2
02412,14908,2,2
02412,14913,2,2
02412,14921,2,2
02412,14926,2,2
02412,14927,2,2
02412,14983,2,2
02412,15001,2,2
02412,15038,2,2
02412,15127,2,2
02412,15151,2,2
02412,15154,2,2
02412,15155,2,2
02412,15178,2,2
02412,15183,2,2
02412,15184,2,2
02412,15196,2,2
02412,15272,2,2
02412,15329,2,2
02412,15342,2,2
02412,15392,2,2
02412,15445,2,2
02412,15483,2,2
02412,15498,2,2
02412,15989,2,2
02412,16010,2,2
02412,16069,2,2
02412,16082,2,2
02412,16121,2,2
02412,16207,2,2
02412,16224,2,2
02412,16249,2,2
02412,16304,2,2
02412,16340,2,2
02412,16341,2,2
02412,16540,2,2
02412,16543,2,2
02412,16945,2,2
02412,16968,2,2
02412,16978,2,2
02412,16983,2,2
02412,17105,2,2
02412,17109,2,2
02412,17275,7,2
02412,17393,7,2
02412,17452,7,2
02412,17879,4,2
02412,17934,4,2
02412,18090,4,2
02412,18091,4,2
02412,18094,4,2
02412,18095,4,2
02412,18096,4,2
02412,18323,4,2
02412,18682,4,2
02412,18688,4,2
02412,18693,4,2
02412,18694,4,2
02412,18720,4,2
02412,18722,4,2
02412,18723,4,2
02412,18724,4,2
02412,18725,4,2
02412,18726,4,2
02412,18727,4,2
02412,18728,4,2
02412,18729,4,2
02412,18730,4,2
02412,18771,4,2
02412,18892,4,2
02412,18954,4,2
02412,19260,4,2
02412,19736,4,2
02412,19799,4,2
02412,19868,6,2
02412,20034,6,2
02412,20035,6,2
02412,20083,6,2
02412,20091,6,2
02412,20331,6,2
02412,20332,6,2
02412,20340,6,2
02412,20379,6,2
02412,20401,6,2
02412,20583,6,2
02412,22347,6,2
02413,04291,4,2
02413,18652,4,2
02413,18816,4,2
02414,19322,4,2
02414,19323,4,2
02414,19324,4,2
02414,19325,4,2
02414,19535,4,2
02414,18825,4,2
02414,21194,4,2
02414,21195,4,2
02414,21308,4,2
02414,21318,4,2
02414,21889,4,2
02414,21890,4,2
02415,15401,2,2
02415,16206,2,2
02415,16323,2,2
02415,16331,2,2
02415,16495,2,2
02415,17410,7,2
02415,17565,7,2
02415,17584,6,2
02415,17997,4,2
02415,18011,4,2
02415,18616,4,2
02415,18761,4,2
02415,18777,4,2
02415,19689,4,2
02415,19868,6,2
02415,19904,6,2
02415,20045,6,2
02415,20704,6,2
02415,21094,4,2
02415,21852,4,2
02415,22397,6,2
02416,16206,2,2
02416,17620,7,2
02416,20021,6,2
02416,22312,6,2
02416,22328,6,2
02417,09115,4,2
02417,10643,4,2
02417,10903,4,2
02417,11505,4,2
02417,00153,4,2
02417,09151,4,2
02417,09357,4,2
02417,09361,4,2
02417,09362,4,2
02417,09364,4,2
02417,09400,4,2
02417,09402,4,2
02417,09403,4,2
02417,09405,4,2
02417,09406,4,2
02417,09440,4,2
02417,09445,4,2
02417,09458,4,2
02417,09479,4,2
02417,09589,4,2
02417,09625,4,2
02417,09803,4,2
02417,09804,4,2
02417,09807,4,2
02417,09840,4,2
02417,09948,4,2
02417,10548,4,2
02417,10556,4,2
02417,10558,4,2
02417,10582,4,2
02417,10583,4,2
02417,10659,4,2
02417,10896,4,2
02417,10897,4,2
02417,11083,4,2
02417,14638,2,2
02417,14837,2,2
02417,16304,2,2
02417,16941,2,2
02417,17620,7,2
02417,17767,6,2
02417,17837,6,2
02417,17954,4,2
02417,18312,4,2
02417,18315,4,2
02417,18317,4,2
02417,18447,4,2
02417,18731,4,2
02417,18733,4,2
02417,18735,4,2
02417,18736,4,2
02417,18737,4,2
02417,18739,4,2
02417,18788,4,2
02417,19741,4,2
02417,19774,4,2
02417,19785,4,2
02417,19868,6,2
02417,20356,6,2
02417,20381,6,2
02417,20421,6,2
02417,20436,6,2
02417,20468,6,2
02417,20732,6,2
02417,21418,4,2
02417,22344,6,2
02417,22391,6,2
02417,22692,6,2
02418,10954,4,2
02418,03729,4,2
02418,04285,4,2
02418,04524,4,2
02418,06103,4,2
02418,08996,4,2
02418,09531,4,2
02418,09549,4,2
02418,09651,4,2
02418,09653,4,2
02418,09797,4,2
02418,10006,4,2
02418,10554,4,2
02418,10561,4,2
02418,10567,4,2
02418,10714,4,2
02418,11110,4,2
02418,11127,4,2
02418,11483,4,2
02418,11484,4,2
02418,11485,4,2
02418,11489,4,2
02418,11583,4,2
02418,11619,4,2
02418,14415,2,2
02418,14416,2,2
02418,14423,2,2
02418,14573,2,2
02418,14580,2,2
02418,14607,2,2
02418,14636,2,2
02418,14671,2,2
02418,14706,2,2
02418,14721,2,2
02418,14742,2,2
02418,14783,2,2
02418,14837,2,2
02418,14908,2,2
02418,15020,2,2
02418,15047,2,2
02418,15124,2,2
02418,15127,2,2
02418,15128,2,2
02418,15154,2,2
02418,15178,2,2
02418,15202,2,2
02418,15242,2,2
02418,15249,2,2
02418,15272,2,2
02418,15273,2,2
02418,15361,2,2
02418,15386,2,2
02418,15481,2,2
02418,16144,2,2
02418,16145,2,2
02418,16206,2,2
02418,16224,2,2
02418,16342,2,2
02418,16498,2,2
02418,16613,2,2
02418,16620,2,2
02418,16621,2,2
02418,16941,2,2
02418,17105,2,2
02418,17109,2,2
02418,17205,7,2
02418,17507,7,2
02418,17514,7,2
02418,17538,7,2
02418,17844,6,2
02418,17934,4,2
02418,18114,4,2
02418,18233,4,2
02418,18307,4,2
02418,18308,4,2
02418,18334,4,2
02418,18543,4,2
02418,18616,4,2
02418,18623,4,2
02418,18626,4,2
02418,18627,4,2
02418,18682,4,2
02418,19260,4,2
02418,19265,4,2
02418,19598,4,2
02418,19603,4,2
02418,19753,4,2
02418,19813,4,2
02418,20091,6,2
02418,20237,6,2
02418,20349,6,2
02418,20383,6,2
02418,20457,6,2
02418,20504,6,2
02418,21065,4,2
02418,21252,4,2
02418,21253,4,2
02418,22044,4,2
02418,22196,4,2
02418,22312,6,2
00024,20927,4,2
00024,20928,4,2
00024,20929,4,2
00024,21738,4,2
00024,21947,4,2
00024,22141,4,2
00024,17255,7,2
00024,04385,4,2
00024,10020,4,2
00024,10955,4,2
00024,11547,4,2
00024,11550,4,2
00024,11551,4,2
00024,11614,4,2
00024,11627,4,2
00024,11638,4,2
00024,17118,2,2
00024,17119,2,2
00024,17223,7,2
00024,17224,7,2
00024,17225,7,2
00024,17226,7,2
00024,17227,7,2
00024,17228,7,2
00024,17230,7,2
00024,17245,7,2
00024,17247,7,2
00024,17253,7,2
00024,17270,7,2
00024,17287,7,2
00024,17288,7,2
00024,17317,7,2
00024,17358,7,2
00024,17366,7,2
00024,17369,7,2
00024,17370,7,2
00024,17396,7,2
00024,17397,7,2
00024,17399,7,2
00024,17402,7,2
00024,17420,7,2
00024,17422,7,2
00024,17423,7,2
00024,17424,7,2
00024,17425,7,2
00024,17436,7,2
00024,17443,7,2
00024,17459,7,2
00024,17471,7,2
00024,17472,7,2
00024,17483,7,2
00024,17491,7,2
00024,17496,7,2
00024,17497,7,2
00024,17498,7,2
00024,17499,7,2
00024,17503,7,2
00024,17518,7,2
00024,17552,7,2
00024,17553,7,2
00024,17554,7,2
00024,17555,7,2
00024,17563,7,2
00024,17726,7,2
00024,17764,7,2
00024,17769,4,2
00024,17901,4,2
00024,17911,4,2
00024,17934,4,2
00024,17948,4,2
00024,17954,4,2
00024,17997,4,2
00024,18011,4,2
00024,18016,4,2
00024,18017,4,2
00024,18018,4,2
00024,18019,4,2
00024,18041,4,2
00024,18049,4,2
00024,18104,4,2
00024,18109,4,2
00024,18186,4,2
00024,18199,4,2
00024,18359,4,2
00024,18371,4,2
00024,18373,4,2
00024,18443,4,2
00024,18576,4,2
00024,18585,4,2
00024,18586,4,2
00024,18587,4,2
00024,18616,4,2
00024,18653,4,2
00024,18682,4,2
00024,18690,4,2
00024,18692,4,2
00024,18760,4,2
00024,18769,4,2
00024,18789,4,2
00024,18824,4,2
00024,18848,4,2
00024,18849,4,2
00024,18850,4,2
00024,18958,4,2
00024,18969,4,2
00024,18993,4,2
00024,19186,4,2
00024,19187,4,2
00024,19188,4,2
00024,19189,4,2
00024,19190,4,2
00024,19191,4,2
00024,19192,4,2
00024,19193,4,2
00024,19194,4,2
00024,19195,4,2
00024,19196,4,2
00024,19197,4,2
00024,19198,4,2
00024,19199,4,2
00024,19200,4,2
00024,19201,4,2
00024,19202,4,2
00024,19203,4,2
00024,19204,4,2
00024,19260,4,2
00024,19315,4,2
00024,19547,4,2
00024,19599,4,2
00024,19601,4,2
00024,19736,4,2
00024,19781,4,2
00024,19818,4,2
00024,19820,4,2
00024,19821,4,2
00024,19822,4,2
00024,20057,6,2
00024,20629,6,2
00024,20667,6,2
00024,20718,6,2
00024,20719,6,2
00024,20720,6,2
00024,20721,6,2
00024,20722,6,2
00024,20817,6,2
00024,20858,4,2
00024,20860,4,2
00024,20912,4,2
00024,20926,4,2
00024,20930,4,2
00024,20931,4,2
00024,20932,4,2
00024,20939,4,2
00024,20941,4,2
00024,20942,4,2
00024,20956,4,2
00024,21031,4,2
00024,21039,4,2
00024,21161,4,2
00024,21284,4,2
00024,21285,4,2
00024,21394,4,2
00024,21585,4,2
00024,21899,4,2
00024,21902,4,2
00024,21903,4,2
00024,21964,4,2
00024,22006,4,2
00024,22220,6,2
00024,22239,6,2
00024,22241,6,2
00024,22273,6,2
00024,22282,6,2
00024,22293,6,2
00024,22301,6,2
00024,22312,6,2
00024,22331,6,2
00024,22348,6,2
00024,22397,6,2
00024,22400,6,2
00024,22419,6,2
00024,22436,6,2
00024,22472,6,2
00024,22475,6,2
00024,22477,6,2
00024,22482,6,2
00024,22487,6,2
00024,22488,6,2
00024,22492,6,2
00024,22493,6,2
00024,22496,6,2
00024,22517,6,2
00024,22542,6,2
00024,22550,6,2
00024,22573,6,2
00024,22578,6,2
00024,22594,6,2
00024,22607,6,2
00024,22632,6,2
00024,22695,6,2
00024,22696,6,2
00024,22697,6,2
00024,22698,6,2
00024,22699,6,2
00024,22708,6,2
00024,22709,6,2
02419,14441,2,2
02419,15060,2,2
02419,15078,2,2
02419,15511,2,2
02419,15512,2,2
02419,15830,2,2
02419,15993,2,2
02419,16003,2,2
02419,16069,2,2
02419,16109,2,2
02419,16224,2,2
02419,16265,2,2
02419,16540,2,2
02419,16588,2,2
02419,16597,2,2
02419,16688,2,2
02419,16941,2,2
02419,17721,4,2
02419,17733,7,2
02419,17737,7,2
02419,17741,7,2
02419,17742,7,2
02419,17781,6,2
02419,17798,6,2
02419,17841,6,2
02419,17907,4,2
02419,17916,4,2
02419,17918,4,2
02419,18347,4,2
02419,18349,4,2
02419,18438,4,2
02419,18655,4,2
02419,18666,4,2
02419,18672,4,2
02419,18673,4,2
02419,18674,4,2
02419,18675,4,2
02419,18690,4,2
02419,18759,4,2
02419,19618,4,2
02419,19627,4,2
02419,19782,4,2
02419,19783,4,2
02419,19790,4,2
02419,19793,4,2
02419,19794,4,2
02419,19832,4,2
02419,19835,4,2
02419,19838,4,2
02419,19841,6,2
02419,19843,6,2
02419,19868,6,2
02419,20085,6,2
02419,20099,6,2
02420,17541,7,2
02420,17542,7,2
02420,17543,7,2
02420,22349,6,2
02420,22350,6,2
02420,22351,6,2
02420,22352,6,2
02421,14406,2,2
02421,14409,2,2
02421,15072,2,2
02421,15448,2,2
02421,15714,2,2
02421,15867,2,2
02421,15868,2,2
02421,15869,2,2
02421,15874,2,2
02421,15882,2,2
02421,15924,2,2
02421,16031,2,2
02421,16060,2,2
02421,16084,2,2
02421,16224,2,2
02421,16970,2,2
02421,17941,4,2
02421,18287,4,2
02421,18342,4,2
02421,18431,4,2
02421,18672,4,2
02421,19632,4,2
02421,22253,6,2
02422,09904,4,2
02422,19414,4,2
02422,19509,4,2
02422,19512,4,2
02422,19594,4,2
02422,20557,6,2
00025,10074,4,2
00025,10089,4,2
00025,10090,4,2
00025,10091,4,2
00025,10095,4,2
00025,10096,4,2
00025,10099,4,2
00025,10102,4,2
00025,10109,4,2
00025,10112,4,2
00025,10113,4,2
00025,10114,4,2
00025,10116,4,2
00025,10117,4,2
00025,10121,4,2
00025,10122,4,2
00025,10404,4,2
00025,10405,4,2
00025,10406,4,2
00025,10407,4,2
00025,10408,4,2
00025,10410,4,2
00025,10413,4,2
00025,10415,4,2
00025,10416,4,2
00025,15520,2,2
00025,16199,2,2
00025,16668,2,2
00025,16983,2,2
00025,17623,2,2
00025,17631,2,2
00025,17748,4,2
00025,17749,4,2
00025,17751,4,2
00025,17911,4,2
00025,17954,4,2
00025,17957,4,2
00025,17962,4,2
00025,17964,4,2
00025,17971,4,2
00025,18001,4,2
00025,18013,4,2
00025,18044,4,2
00025,18413,4,2
00025,18414,4,2
00025,18415,4,2
00025,18258,4,2
00025,18682,4,2
00025,18758,4,2
00025,18802,4,2
00025,18806,4,2
00025,18807,4,2
00025,18808,4,2
00025,18826,4,2
00025,18829,4,2
00025,18839,4,2
00025,18841,4,2
00025,18842,4,2
00025,18844,4,2
00025,18852,4,2
00025,18859,4,2
00025,18860,4,2
00025,18861,4,2
00025,18863,4,2
00025,18875,4,2
00025,18877,4,2
00025,18879,4,2
00025,18968,4,2
00025,18981,4,2
00025,18982,4,2
00025,18993,4,2
00025,19012,4,2
00025,19015,4,2
00025,18360,4,2
00025,19024,4,2
00025,19043,4,2
00025,19045,4,2
00025,18424,4,2
00025,19057,4,2
00025,19234,4,2
00025,18672,4,2
00025,19318,4,2
00025,19347,4,2
00025,19356,4,2
00025,19372,4,2
00025,19375,4,2
00025,19383,4,2
00025,19384,4,2
00025,19022,4,2
00025,19387,4,2
00025,19388,4,2
00025,19389,4,2
00025,19391,4,2
00025,19047,4,2
00025,19435,4,2
00025,19436,4,2
00025,19455,4,2
00025,19456,4,2
00025,19458,4,2
00025,19460,4,2
00025,19462,4,2
00025,19463,4,2
00025,19464,4,2
00025,19515,4,2
00025,19516,4,2
00025,19517,4,2
00025,19518,4,2
00025,19520,4,2
00025,19522,4,2
00025,19779,4,2
00025,19780,4,2
00025,19784,4,2
00025,19787,4,2
00025,19791,4,2
00025,19792,4,2
00025,19054,4,2
00025,20102,4,2
00025,20103,4,2
00025,20104,4,2
00025,20105,4,2
00025,20106,4,2
00025,20917,4,2
00025,21203,4,2
00025,17912,4,2
00025,17949,4,2
00025,17983,4,2
00025,18000,4,2
00025,19061,4,2
00025,18118,4,2
00025,18148,4,2
00025,18181,4,2
00025,18192,4,2
00025,18214,4,2
00025,18239,4,2
00025,18240,4,2
00025,18272,4,2
00025,19317,4,2
00025,18420,4,2
00025,18421,4,2
00025,18422,4,2
00025,18423,4,2
00025,18441,4,2
00025,19374,4,2
00025,18996,4,2
00025,18997,4,2
00025,19014,4,2
00025,19016,4,2
00025,19019,4,2
00025,19028,4,2
00025,19029,4,2
00025,19030,4,2
00025,19034,4,2
00025,19040,4,2
00025,19041,4,2
00025,19385,4,2
00025,19048,4,2
00025,19055,4,2
00025,19056,4,2
00025,19059,4,2
00025,19392,4,2
00025,19063,4,2
00025,19065,4,2
00025,19089,4,2
00025,19296,4,2
00025,19348,4,2
00025,19349,4,2
00025,19351,4,2
00025,19354,4,2
00025,19371,4,2
00025,19393,4,2
00025,19382,4,2
00025,19523,4,2
00025,19519,4,2
00025,19521,4,2
00025,19822,4,2
00025,19774,4,2
00025,19809,4,2
00025,22192,4,2
00025,14447,2,2
00025,15079,2,2
00025,15397,2,2
00025,16200,2,2
00025,17231,7,2
00025,17232,7,2
00025,17233,7,2
00025,17235,7,2
00025,17236,7,2
00025,17237,7,2
00025,17238,7,2
00025,17240,7,2
00025,17241,7,2
00025,17242,7,2
00025,17246,7,2
00025,17248,7,2
00025,17261,7,2
00025,17269,7,2
00025,17272,7,2
00025,17276,7,2
00025,17278,7,2
00025,17279,7,2
00025,17281,7,2
00025,17282,7,2
00025,17289,7,2
00025,17290,7,2
00025,17295,7,2
00025,17301,7,2
00025,17306,7,2
00025,17309,7,2
00025,17311,7,2
00025,17315,7,2
00025,17316,7,2
00025,17319,7,2
00025,17323,7,2
00025,17324,7,2
00025,17325,7,2
00025,17332,7,2
00025,17333,7,2
00025,17336,7,2
00025,17339,7,2
00025,17340,7,2
00025,17343,7,2
00025,17346,7,2
00025,17349,7,2
00025,17353,7,2
00025,17356,7,2
00025,17360,7,2
00025,17361,7,2
00025,17363,7,2
00025,17366,7,2
00025,17367,7,2
00025,17375,7,2
00025,17378,7,2
00025,17381,7,2
00025,17382,7,2
00025,17386,7,2
00025,17387,7,2
00025,17389,7,2
00025,17394,7,2
00025,17408,7,2
00025,17414,7,2
00025,17415,7,2
00025,17416,7,2
00025,17419,7,2
00025,17420,7,2
00025,17421,7,2
00025,17425,7,2
00025,17426,7,2
00025,17427,7,2
00025,17428,7,2
00025,17431,7,2
00025,17432,7,2
00025,17438,7,2
00025,17439,7,2
00025,17446,7,2
00025,17447,7,2
00025,17455,7,2
00025,17456,7,2
00025,17458,7,2
00025,17466,7,2
00025,17467,7,2
00025,17474,7,2
00025,17488,7,2
00025,17500,7,2
00025,17501,7,2
00025,17521,7,2
00025,17522,7,2
00025,17523,7,2
00025,17524,7,2
00025,17525,7,2
00025,17539,7,2
00025,17540,7,2
00025,17582,7,2
00025,17600,7,2
00025,17602,6,2
00025,17603,6,2
00025,17604,6,2
00025,17605,6,2
00025,17606,6,2
00025,17607,6,2
00025,17608,6,2
00025,17609,6,2
00025,17610,6,2
00025,17611,6,2
00025,17612,6,2
00025,17613,6,2
00025,17614,6,2
00025,17615,6,2
00025,17616,6,2
00025,17617,6,2
00025,17620,7,2
00025,17624,6,2
00025,17625,6,2
00025,17626,6,2
00025,17627,6,2
00025,17628,6,2
00025,17630,4,2
00025,17745,4,2
00025,20658,6,2
00025,20659,6,2
00025,20660,6,2
00025,20661,6,2
00025,20667,6,2
00025,20669,6,2
00025,20675,6,2
00025,20676,6,2
00025,20677,6,2
00025,20678,6,2
00025,20679,6,2
00025,20680,6,2
00025,20681,6,2
00025,20682,6,2
00025,20683,6,2
00025,20684,6,2
00025,20685,6,2
00025,20686,6,2
00025,20688,6,2
00025,20689,6,2
00025,20690,6,2
00025,20692,6,2
00025,20695,6,2
00025,20696,6,2
00025,20698,6,2
00025,20704,6,2
00025,20726,6,2
00025,20727,6,2
00025,20728,6,2
00025,20729,6,2
00025,20730,6,2
00025,20731,6,2
00025,20738,6,2
00025,20739,6,2
00025,20740,6,2
00025,20741,6,2
00025,20749,6,2
00025,20760,6,2
00025,20761,6,2
00025,20762,6,2
00025,20766,6,2
00025,20771,6,2
00025,20775,6,2
00025,20819,6,2
00025,20820,6,2
00025,20825,6,2
00025,20830,6,2
00025,20864,4,2
00025,20890,4,2
00025,20903,4,2
00025,20916,4,2
00025,21039,4,2
00025,21045,4,2
00025,21046,4,2
00025,21047,4,2
00025,21048,4,2
00025,21052,4,2
